"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6229782,"2017026","3114010500","31140002  ",울산광역시 남구2,울산광역시 남구 달동(동백초교 부근),2,2,0,1,1,0,129.323926388193,35.532024025489,"{""type"":""Polygon"",""coordinates"":[[[129.32662133,35.53202403],[129.32656955,35.53159617],[129.32641619,35.53118475],[129.32616715,35.53080558],[129.325832,35.53047324],[129.32542362,35.53020049],[129.3249577,35.52999782],[129.32445215,35.52987301],[129.32392639,35.52983087],[129.32340063,35.52987301],[129.32289508,35.52999782],[129.32242916,35.53020049],[129.32202077,35.53047324],[129.32168562,35.53080558],[129.32143658,35.53118475],[129.32128322,35.53159617],[129.32123144,35.53202403],[129.32128322,35.53245188],[129.32143658,35.53286329],[129.32168562,35.53324245],[129.32202077,35.53357478],[129.32242916,35.53384752],[129.32289508,35.53405018],[129.32340063,35.53417498],[129.32392639,35.53421712],[129.32445215,35.53417498],[129.3249577,35.53405018],[129.32542362,35.53384752],[129.325832,35.53357478],[129.32616715,35.53324245],[129.32641619,35.53286329],[129.32656955,35.53245188],[129.32662133,35.53202403]]]}"
6230076,"2017026","3120010300","31200001  ",울산광역시 북구1,울산광역시 북구 매곡동(매곡초교 부근),2,3,0,3,0,0,129.351829349346,35.64407237584,"{""type"":""Polygon"",""coordinates"":[[[129.3545243,35.64407238],[129.35447251,35.64364512],[129.35431915,35.64323427],[129.35407011,35.64285564],[129.35373496,35.64252376],[129.35332658,35.64225139],[129.35286066,35.642049],[129.35235511,35.64192437],[129.35182935,35.64188229],[129.35130359,35.64192437],[129.35079804,35.642049],[129.35033212,35.64225139],[129.34992373,35.64252376],[129.34958858,35.64285564],[129.34933954,35.64323427],[129.34918619,35.64364512],[129.3491344,35.64407238],[129.34918619,35.64449963],[129.34933954,35.64491047],[129.34958858,35.6452891],[129.34992373,35.64562096],[129.35033212,35.64589332],[129.35079804,35.6460957],[129.35130359,35.64622032],[129.35182935,35.6462624],[129.35235511,35.64622032],[129.35286066,35.6460957],[129.35332658,35.64589332],[129.35373496,35.64562096],[129.35407011,35.6452891],[129.35431915,35.64491047],[129.35447251,35.64449963],[129.3545243,35.64407238]]]}"
6229753,"2017026","3611011100","36110001  ",세종특별자치시 세종특별자치시1,세종특별자치시 세종특별자치시 종촌동(종촌초교 부근),2,2,0,0,2,0,127.243270434584,36.505096251192,"{""type"":""Polygon"",""coordinates"":[[[127.24596538,36.50509625],[127.2459136,36.50467364],[127.24576024,36.50426727],[127.2455112,36.50389276],[127.24517605,36.5035645],[127.24476767,36.50329509],[127.24430175,36.50309491],[127.24379619,36.50297164],[127.24327043,36.50293001],[127.24274468,36.50297164],[127.24223912,36.50309491],[127.2417732,36.50329509],[127.24136482,36.5035645],[127.24102967,36.50389276],[127.24078063,36.50426727],[127.24062727,36.50467364],[127.24057549,36.50509625],[127.24062727,36.50551886],[127.24078063,36.50592522],[127.24102967,36.50629972],[127.24136482,36.50662798],[127.2417732,36.50689737],[127.24223912,36.50709754],[127.24274468,36.50722081],[127.24327043,36.50726243],[127.24379619,36.50722081],[127.24430175,36.50709754],[127.24476767,36.50689737],[127.24517605,36.50662798],[127.2455112,36.50629972],[127.24576024,36.50592522],[127.2459136,36.50551886],[127.24596538,36.50509625]]]}"
6229760,"2017026","4111710700","41117001  ",경기도 수원시 영통구1,경기도 수원시 영통구 망포동(태장초교 부근),2,3,0,0,2,1,127.054255689749,37.241307591373,"{""type"":""Polygon"",""coordinates"":[[[127.05695064,37.24130759],[127.05689885,37.24088904],[127.0567455,37.24048657],[127.05649646,37.24011565],[127.0561613,37.23979053],[127.05575292,37.23952371],[127.055287,37.23932545],[127.05478145,37.23920336],[127.05425569,37.23916213],[127.05372993,37.23920336],[127.05322438,37.23932545],[127.05275846,37.23952371],[127.05235008,37.23979053],[127.05201492,37.24011565],[127.05176588,37.24048657],[127.05161253,37.24088904],[127.05156074,37.24130759],[127.05161253,37.24172614],[127.05176588,37.24212861],[127.05201492,37.24249952],[127.05235008,37.24282462],[127.05275846,37.24309143],[127.05322438,37.24328968],[127.05372993,37.24341177],[127.05425569,37.24345299],[127.05478145,37.24341177],[127.055287,37.24328968],[127.05575292,37.24309143],[127.0561613,37.24282462],[127.05649646,37.24249952],[127.0567455,37.24212861],[127.05689885,37.24172614],[127.05695064,37.24130759]]]}"
6229772,"2017026","4119710200","41197001  ",경기도 부천시 소사구1,경기도 부천시 소사구 심곡본동(부천남초교 부근),2,2,0,2,0,0,126.782022384427,37.481717125246,"{""type"":""Polygon"",""coordinates"":[[[126.78471733,37.48171713],[126.78466555,37.48129991],[126.78451219,37.48089873],[126.78426315,37.48052899],[126.783928,37.48020491],[126.78351962,37.47993895],[126.7830537,37.47974132],[126.78254814,37.47961962],[126.78202238,37.47957853],[126.78149663,37.47961962],[126.78099107,37.47974132],[126.78052515,37.47993895],[126.78011677,37.48020491],[126.77978162,37.48052899],[126.77953258,37.48089873],[126.77937922,37.48129991],[126.77932744,37.48171713],[126.77937922,37.48213434],[126.77953258,37.48253552],[126.77978162,37.48290524],[126.78011677,37.48322931],[126.78052515,37.48349526],[126.78099107,37.48369288],[126.78149663,37.48381457],[126.78202238,37.48385566],[126.78254814,37.48381457],[126.7830537,37.48369288],[126.78351962,37.48349526],[126.783928,37.48322931],[126.78426315,37.48290524],[126.78451219,37.48253552],[126.78466555,37.48213434],[126.78471733,37.48171713]]]}"
6229766,"2017026","4121010200","41210001  ",경기도 광명시1,경기도 광명시 철산동(광명북초교 부근),2,2,0,2,0,0,126.867871562624,37.488156579563,"{""type"":""Polygon"",""coordinates"":[[[126.87056651,37.48815658],[126.87051473,37.4877394],[126.87036137,37.48733825],[126.87011233,37.48696855],[126.86977718,37.4866445],[126.86936879,37.48637856],[126.86890287,37.48618094],[126.86839732,37.48605926],[126.86787156,37.48601817],[126.8673458,37.48605926],[126.86684025,37.48618094],[126.86637433,37.48637856],[126.86596595,37.4866445],[126.8656308,37.48696855],[126.86538176,37.48733825],[126.8652284,37.4877394],[126.86517662,37.48815658],[126.8652284,37.48857376],[126.86538176,37.4889749],[126.8656308,37.48934459],[126.86596595,37.48966863],[126.86637433,37.48993456],[126.86684025,37.49013216],[126.8673458,37.49025385],[126.86787156,37.49029493],[126.86839732,37.49025385],[126.86890287,37.49013216],[126.86936879,37.48993456],[126.86977718,37.48966863],[126.87011233,37.48934459],[126.87036137,37.4889749],[126.87051473,37.48857376],[126.87056651,37.48815658]]]}"
6230085,"2017026","4127310700","41273001  ",경기도 안산시 단원구1,경기도 안산시 단원구 초지동(초지초교 부근),2,5,2,2,1,0,126.813468988304,37.311003479728,"{""type"":""Polygon"",""coordinates"":[[[126.81616393,37.31100348],[126.81611215,37.31058531],[126.81595879,37.31018321],[126.81570975,37.30981264],[126.8153746,37.30948782],[126.81496622,37.30922125],[126.8145003,37.30902317],[126.81399475,37.30890119],[126.81346899,37.30886],[126.81294323,37.30890119],[126.81243768,37.30902317],[126.81197176,37.30922125],[126.81156337,37.30948782],[126.81122822,37.30981264],[126.81097918,37.31018321],[126.81082583,37.31058531],[126.81077404,37.31100348],[126.81082583,37.31142164],[126.81097918,37.31182374],[126.81122822,37.3121943],[126.81156337,37.31251911],[126.81197176,37.31278567],[126.81243768,37.31298374],[126.81294323,37.31310571],[126.81346899,37.31314689],[126.81399475,37.31310571],[126.8145003,37.31298374],[126.81496622,37.31278567],[126.8153746,37.31251911],[126.81570975,37.3121943],[126.81595879,37.31182374],[126.81611215,37.31142164],[126.81616393,37.31100348]]]}"
6230086,"2017026","4127310200","41273002  ",경기도 안산시 단원구2,경기도 안산시 단원구 와동(화랑초교 부근),2,4,0,3,1,0,126.817938916549,37.331603631104,"{""type"":""Polygon"",""coordinates"":[[[126.82063386,37.33160363],[126.82058208,37.33118558],[126.82042872,37.33078359],[126.82017968,37.33041311],[126.81984453,37.33008839],[126.81943615,37.32982189],[126.81897023,37.32962386],[126.81846467,37.32950192],[126.81793892,37.32946074],[126.81741316,37.32950192],[126.81690761,37.32962386],[126.81644168,37.32982189],[126.8160333,37.33008839],[126.81569815,37.33041311],[126.81544911,37.33078359],[126.81529575,37.33118558],[126.81524397,37.33160363],[126.81529575,37.33202168],[126.81544911,37.33242366],[126.81569815,37.33279413],[126.8160333,37.33311884],[126.81644168,37.33338533],[126.81690761,37.33358335],[126.81741316,37.33370528],[126.81793892,37.33374646],[126.81846467,37.33370528],[126.81897023,37.33358335],[126.81943615,37.33338533],[126.81984453,37.33311884],[126.82017968,37.33279413],[126.82042872,37.33242366],[126.82058208,37.33202168],[126.82063386,37.33160363]]]}"
6229776,"2017026","4127310200","41273003  ",경기도 안산시 단원구3,경기도 안산시 단원구 와동(와동초교 부근),2,2,0,0,2,0,126.830516120624,37.336341400836,"{""type"":""Polygon"",""coordinates"":[[[126.83321107,37.3363414],[126.83315928,37.33592338],[126.83300593,37.33552141],[126.83275689,37.33515096],[126.83242174,37.33482625],[126.83201335,37.33455977],[126.83154743,37.33436176],[126.83104188,37.33423982],[126.83051612,37.33419865],[126.82999036,37.33423982],[126.82948481,37.33436176],[126.82901889,37.33455977],[126.82861051,37.33482625],[126.82827536,37.33515096],[126.82802632,37.33552141],[126.82787296,37.33592338],[126.82782117,37.3363414],[126.82787296,37.33675942],[126.82802632,37.33716138],[126.82827536,37.33753182],[126.82861051,37.33785652],[126.82901889,37.33812299],[126.82948481,37.33832099],[126.82999036,37.33844292],[126.83051612,37.33848409],[126.83104188,37.33844292],[126.83154743,37.33832099],[126.83201335,37.33812299],[126.83242174,37.33785652],[126.83275689,37.33753182],[126.83300593,37.33716138],[126.83315928,37.33675942],[126.83321107,37.3363414]]]}"
6230087,"2017026","4150011000","41500001  ",경기도 이천시1,경기도 이천시 송정동(송정초교 부근),2,2,0,1,1,0,127.433894092639,37.294346083906,"{""type"":""Polygon"",""coordinates"":[[[127.43658904,37.29434608],[127.43653726,37.29392782],[127.4363839,37.29352564],[127.43613486,37.29315498],[127.43579971,37.29283009],[127.43539132,37.29256346],[127.4349254,37.29236533],[127.43441985,37.29224333],[127.43389409,37.29220213],[127.43336833,37.29224333],[127.43286278,37.29236533],[127.43239686,37.29256346],[127.43198848,37.29283009],[127.43165333,37.29315498],[127.43140429,37.29352564],[127.43125093,37.29392782],[127.43119915,37.29434608],[127.43125093,37.29476434],[127.43140429,37.29516652],[127.43165333,37.29553717],[127.43198848,37.29586205],[127.43239686,37.29612867],[127.43286278,37.29632678],[127.43336833,37.29644878],[127.43389409,37.29648997],[127.43441985,37.29644878],[127.4349254,37.29632678],[127.43539132,37.29612867],[127.43579971,37.29586205],[127.43613486,37.29553717],[127.4363839,37.29516652],[127.43653726,37.29476434],[127.43658904,37.29434608]]]}"
6229755,"2017026","4161010800","41610001  ",경기도 광주시1,경기도 광주시 중대동(광남초교 부근),2,2,0,0,2,0,127.231344945814,37.393969668866,"{""type"":""Polygon"",""coordinates"":[[[127.23403989,37.39396967],[127.23398811,37.39355196],[127.23383475,37.39315031],[127.23358571,37.39278014],[127.23325056,37.39245568],[127.23284218,37.39218941],[127.23237626,37.39199155],[127.2318707,37.3918697],[127.23134495,37.39182856],[127.23081919,37.3918697],[127.23031363,37.39199155],[127.22984771,37.39218941],[127.22943933,37.39245568],[127.22910418,37.39278014],[127.22885514,37.39315031],[127.22870178,37.39355196],[127.22865,37.39396967],[127.22870178,37.39438737],[127.22885514,37.39478902],[127.22910418,37.39515918],[127.22943933,37.39548362],[127.22984771,37.39574989],[127.23031363,37.39594774],[127.23081919,37.39606958],[127.23134495,37.39611071],[127.2318707,37.39606958],[127.23237626,37.39594774],[127.23284218,37.39574989],[127.23325056,37.39548362],[127.23358571,37.39515918],[127.23383475,37.39478902],[127.23398811,37.39438737],[127.23403989,37.39396967]]]}"
6230084,"2017026","4211012300","42110001  ",강원도 춘천시1,강원도 춘천시 퇴계동(남부초교 부근),2,2,0,0,2,0,127.726712202407,37.858487442642,"{""type"":""Polygon"",""coordinates"":[[[127.72940715,37.85848744],[127.72935537,37.85807234],[127.72920201,37.85767319],[127.72895297,37.85730533],[127.72861782,37.85698289],[127.72820943,37.85671827],[127.72774351,37.85652164],[127.72723796,37.85640056],[127.7267122,37.85635967],[127.72618644,37.85640056],[127.72568089,37.85652164],[127.72521497,37.85671827],[127.72480659,37.85698289],[127.72447144,37.85730533],[127.7242224,37.85767319],[127.72406904,37.85807234],[127.72401726,37.85848744],[127.72406904,37.85890254],[127.7242224,37.85930169],[127.72447144,37.85966954],[127.72480659,37.85999197],[127.72521497,37.86025657],[127.72568089,37.86045319],[127.72618644,37.86057427],[127.7267122,37.86061515],[127.72723796,37.86057427],[127.72774351,37.86045319],[127.72820943,37.86025657],[127.72861782,37.85999197],[127.72895297,37.85966954],[127.72920201,37.85930169],[127.72935537,37.85890254],[127.72940715,37.85848744]]]}"
6229768,"2017026","4311210700","43112001  ",충청북도 청주시 서원구1,충청북도 청주시 서원구 수곡동(수곡초교 부근),2,2,0,1,1,0,127.471739592309,36.618697892595,"{""type"":""Polygon"",""coordinates"":[[[127.47443454,36.61869789],[127.47438276,36.61827591],[127.4742294,36.61787013],[127.47398036,36.61749617],[127.47364521,36.61716839],[127.47323682,36.61689938],[127.4727709,36.61669949],[127.47226535,36.6165764],[127.47173959,36.61653484],[127.47121383,36.6165764],[127.47070828,36.61669949],[127.47024236,36.61689938],[127.46983398,36.61716839],[127.46949883,36.61749617],[127.46924979,36.61787013],[127.46909643,36.61827591],[127.46904465,36.61869789],[127.46909643,36.61911988],[127.46924979,36.61952564],[127.46949883,36.6198996],[127.46983398,36.62022737],[127.47024236,36.62049636],[127.47070828,36.62069624],[127.47121383,36.62081933],[127.47173959,36.62086089],[127.47226535,36.62081933],[127.4727709,36.62069624],[127.47323682,36.62049636],[127.47364521,36.62022737],[127.47398036,36.6198996],[127.4742294,36.61952564],[127.47438276,36.61911988],[127.47443454,36.61869789]]]}"
6230080,"2017026","4315011600","43150001  ",충청북도 제천시1,충청북도 제천시 장락동(장락초교 부근),3,3,0,2,1,0,128.223890309591,37.154837799126,"{""type"":""Polygon"",""coordinates"":[[[128.22658526,37.1548378],[128.22653347,37.15441877],[128.22638011,37.15401583],[128.22613108,37.15364449],[128.22579592,37.153319],[128.22538754,37.15305187],[128.22492162,37.15285338],[128.22441607,37.15273115],[128.22389031,37.15268988],[128.22336455,37.15273115],[128.222859,37.15285338],[128.22239308,37.15305187],[128.2219847,37.153319],[128.22164954,37.15364449],[128.2214005,37.15401583],[128.22124715,37.15441877],[128.22119536,37.1548378],[128.22124715,37.15525683],[128.2214005,37.15565976],[128.22164954,37.15603109],[128.2219847,37.15635657],[128.22239308,37.15662368],[128.222859,37.15682216],[128.22336455,37.15694439],[128.22389031,37.15698566],[128.22441607,37.15694439],[128.22492162,37.15682216],[128.22538754,37.15662368],[128.22579592,37.15635657],[128.22613108,37.15603109],[128.22638011,37.15565976],[128.22653347,37.15525683],[128.22658526,37.1548378]]]}"
6230079,"2017026","4513014100","45130001  ",전라북도 군산시1,전라북도 군산시 수송동(군산아리울초교 부근),4,4,0,2,2,0,126.719560871938,35.96760497569,"{""type"":""Polygon"",""coordinates"":[[[126.72225582,35.96760498],[126.72220404,35.96717945],[126.72205068,35.96677028],[126.72180164,35.96639318],[126.72146649,35.96606265],[126.7210581,35.96579139],[126.72059218,35.96558983],[126.72008663,35.9654657],[126.71956087,35.96542379],[126.71903511,35.9654657],[126.71852956,35.96558983],[126.71806364,35.96579139],[126.71765526,35.96606265],[126.71732011,35.96639318],[126.71707107,35.96677028],[126.71691771,35.96717945],[126.71686593,35.96760498],[126.71691771,35.9680305],[126.71707107,35.96843966],[126.71732011,35.96881675],[126.71765526,35.96914727],[126.71806364,35.96941852],[126.71852956,35.96962007],[126.71903511,35.96974419],[126.71956087,35.9697861],[126.72008663,35.96974419],[126.72059218,35.96962007],[126.7210581,35.96941852],[126.72146649,35.96914727],[126.72180164,35.96881675],[126.72205068,35.96843966],[126.72220404,35.9680305],[126.72225582,35.96760498]]]}"
6229744,"2017026","4513014400","45130002  ",전라북도 군산시2,전라북도 군산시 나운동(진포초교 부근),2,2,0,0,2,0,126.704669124981,35.965732449594,"{""type"":""Polygon"",""coordinates"":[[[126.70736407,35.96573245],[126.70731229,35.96530692],[126.70715893,35.96489773],[126.70690989,35.96452063],[126.70657474,35.96419009],[126.70616636,35.96391882],[126.70570044,35.96371725],[126.70519488,35.96359313],[126.70466912,35.96355122],[126.70414337,35.96359313],[126.70363781,35.96371725],[126.70317189,35.96391882],[126.70276351,35.96419009],[126.70242836,35.96452063],[126.70217932,35.96489773],[126.70202596,35.96530692],[126.70197418,35.96573245],[126.70202596,35.96615798],[126.70217932,35.96656716],[126.70242836,35.96694425],[126.70276351,35.96727478],[126.70317189,35.96754603],[126.70363781,35.96774759],[126.70414337,35.96787171],[126.70466912,35.96791362],[126.70519488,35.96787171],[126.70570044,35.96774759],[126.70616636,35.96754603],[126.70657474,35.96727478],[126.70690989,35.96694425],[126.70715893,35.96656716],[126.70731229,35.96615798],[126.70736407,35.96573245]]]}"
6229758,"2017026","4577025022","45770001  ",전라북도 순창군1,전라북도 순창군 순창읍(순창중앙초교 부근),2,2,0,1,1,0,127.143992304402,35.376139998163,"{""type"":""Polygon"",""coordinates"":[[[127.14668725,35.37614],[127.14663547,35.37571131],[127.14648211,35.37529909],[127.14623307,35.37491919],[127.14589792,35.3745862],[127.14548954,35.37431293],[127.14502362,35.37410986],[127.14451806,35.37398482],[127.1439923,35.37394259],[127.14346655,35.37398482],[127.14296099,35.37410986],[127.14249507,35.37431293],[127.14208669,35.3745862],[127.14175154,35.37491919],[127.1415025,35.37529909],[127.14134914,35.37571131],[127.14129736,35.37614],[127.14134914,35.37656868],[127.1415025,35.37698089],[127.14175154,35.37736079],[127.14208669,35.37769376],[127.14249507,35.37796703],[127.14296099,35.37817008],[127.14346655,35.37829512],[127.1439923,35.37833734],[127.14451806,35.37829512],[127.14502362,35.37817008],[127.14548954,35.37796703],[127.14589792,35.37769376],[127.14623307,35.37736079],[127.14648211,35.37698089],[127.14663547,35.37656868],[127.14668725,35.37614]]]}"
6230078,"2017026","4677025026","46770001  ",전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥동초교 부근),2,2,0,0,2,0,127.289206375675,34.609159474731,"{""type"":""Polygon"",""coordinates"":[[[127.29190132,34.60915947],[127.29184954,34.60872675],[127.29169618,34.60831065],[127.29144714,34.60792718],[127.29111199,34.60759105],[127.29070361,34.6073152],[127.29023769,34.60711023],[127.28973213,34.606984],[127.28920638,34.60694138],[127.28868062,34.606984],[127.28817506,34.60711023],[127.28770914,34.6073152],[127.28730076,34.60759105],[127.28696561,34.60792718],[127.28671657,34.60831065],[127.28656321,34.60872675],[127.28651143,34.60915947],[127.28656321,34.6095922],[127.28671657,34.61000829],[127.28696561,34.61039176],[127.28730076,34.61072787],[127.28770914,34.61100371],[127.28817506,34.61120867],[127.28868062,34.61133489],[127.28920638,34.61137751],[127.28973213,34.61133489],[127.29023769,34.61120867],[127.29070361,34.61100371],[127.29111199,34.61072787],[127.29144714,34.61039176],[127.29169618,34.61000829],[127.29184954,34.6095922],[127.29190132,34.60915947]]]}"
6230707,"2017026","4719011700","47190001  ",경상북도 구미시1,경상북도 구미시 임은동(상모초교 부근),1,2,1,0,1,0,128.358483981951,36.090003581201,"{""type"":""Polygon"",""coordinates"":[[[128.36117893,36.09000358],[128.36112715,36.08957872],[128.36097379,36.08917018],[128.36072475,36.08879367],[128.3603896,36.08846365],[128.35998121,36.08819281],[128.35951529,36.08799156],[128.35900974,36.08786763],[128.35848398,36.08782579],[128.35795822,36.08786763],[128.35745267,36.08799156],[128.35698675,36.08819281],[128.35657837,36.08846365],[128.35624322,36.08879367],[128.35599418,36.08917018],[128.35584082,36.08957872],[128.35578904,36.09000358],[128.35584082,36.09042844],[128.35599418,36.09083697],[128.35624322,36.09121347],[128.35657837,36.09154348],[128.35698675,36.09181431],[128.35745267,36.09201555],[128.35795822,36.09213947],[128.35848398,36.09218132],[128.35900974,36.09213947],[128.35951529,36.09201555],[128.35998121,36.09181431],[128.3603896,36.09154348],[128.36072475,36.09121347],[128.36097379,36.09083697],[128.36112715,36.09042844],[128.36117893,36.09000358]]]}"
6230705,"2017026","4831039029","48310001  ",경상남도 거제시1,경상남도 거제시 장목면(외포초교 부근),1,2,1,1,0,0,128.717000937844,34.942880633435,"{""type"":""Polygon"",""coordinates"":[[[128.71969588,34.94288063],[128.7196441,34.94244966],[128.71949074,34.94203524],[128.7192417,34.94165331],[128.71890655,34.94131854],[128.71849817,34.9410438],[128.71803225,34.94083966],[128.7175267,34.94071394],[128.71700094,34.94067149],[128.71647518,34.94071394],[128.71596963,34.94083966],[128.71550371,34.9410438],[128.71509532,34.94131854],[128.71476017,34.94165331],[128.71451113,34.94203524],[128.71435777,34.94244966],[128.71430599,34.94288063],[128.71435777,34.94331161],[128.71451113,34.94372602],[128.71476017,34.94410794],[128.71509532,34.9444427],[128.71550371,34.94471742],[128.71596963,34.94492156],[128.71647518,34.94504727],[128.71700094,34.94508971],[128.7175267,34.94504727],[128.71803225,34.94492156],[128.71849817,34.94471742],[128.71890655,34.9444427],[128.7192417,34.94410794],[128.71949074,34.94372602],[128.7196441,34.94331161],[128.71969588,34.94288063]]]}"
6394546,"2018027","1150010500","11500001  ",서울특별시 강서구1,서울특별시 강서구 마곡동(공항초교 부근),2,2,0,0,2,0,126.819172856543,37.562594898836,"{""type"":""Polygon"",""coordinates"":[[[126.8218678,37.5625949],[126.82181602,37.56217814],[126.82166266,37.56177739],[126.82141362,37.56140805],[126.82107847,37.56108433],[126.82067009,37.56081865],[126.82020417,37.56062123],[126.81969861,37.56049967],[126.81917286,37.56045862],[126.8186471,37.56049967],[126.81814155,37.56062123],[126.81767562,37.56081865],[126.81726724,37.56108433],[126.81693209,37.56140805],[126.81668305,37.56177739],[126.81652969,37.56217814],[126.81647791,37.5625949],[126.81652969,37.56301166],[126.81668305,37.5634124],[126.81693209,37.56378173],[126.81726724,37.56410544],[126.81767562,37.56437111],[126.81814155,37.56456851],[126.8186471,37.56469007],[126.81917286,37.56473112],[126.81969861,37.56469007],[126.82020417,37.56456851],[126.82067009,37.56437111],[126.82107847,37.56410544],[126.82141362,37.56378173],[126.82166266,37.5634124],[126.82181602,37.56301166],[126.8218678,37.5625949]]]}"
6393989,"2018027","1153010200","11530001  ",서울특별시 구로구1,서울특별시 구로구 구로동(구일초교 부근),2,2,0,0,1,1,126.872986970274,37.493258462309,"{""type"":""Polygon"",""coordinates"":[[[126.87568192,37.49325846],[126.87563013,37.49284131],[126.87547678,37.49244019],[126.87522774,37.49207051],[126.87489258,37.49174648],[126.8744842,37.49148056],[126.87401828,37.49128296],[126.87351273,37.49116128],[126.87298697,37.49112019],[126.87246121,37.49116128],[126.87195566,37.49128296],[126.87148974,37.49148056],[126.87108136,37.49174648],[126.8707462,37.49207051],[126.87049716,37.49244019],[126.87034381,37.49284131],[126.87029202,37.49325846],[126.87034381,37.49367561],[126.87049716,37.49407673],[126.8707462,37.49444639],[126.87108136,37.49477041],[126.87148974,37.49503632],[126.87195566,37.49523391],[126.87246121,37.49535558],[126.87298697,37.49539667],[126.87351273,37.49535558],[126.87401828,37.49523391],[126.8744842,37.49503632],[126.87489258,37.49477041],[126.87522774,37.49444639],[126.87547678,37.49407673],[126.87563013,37.49367561],[126.87568192,37.49325846]]]}"
6394547,"2018027","1168011200","11680001  ",서울특별시 강남구1,서울특별시 강남구 자곡동(자곡초교 부근),2,2,0,1,1,0,127.099631462023,37.473004568807,"{""type"":""Polygon"",""coordinates"":[[[127.10232641,37.47300457],[127.10227463,37.47258731],[127.10212127,37.47218607],[127.10187223,37.4718163],[127.10153708,37.47149218],[127.10112869,37.47122619],[127.10066277,37.47102853],[127.10015722,37.47090682],[127.09963146,37.47086572],[127.0991057,37.47090682],[127.09860015,37.47102853],[127.09813423,37.47122619],[127.09772585,37.47149218],[127.0973907,37.4718163],[127.09714166,37.47218607],[127.0969883,37.47258731],[127.09693652,37.47300457],[127.0969883,37.47342183],[127.09714166,37.47382305],[127.0973907,37.47419282],[127.09772585,37.47451693],[127.09813423,37.47478291],[127.09860015,37.47498055],[127.0991057,37.47510226],[127.09963146,37.47514336],[127.10015722,37.47510226],[127.10066277,37.47498055],[127.10112869,37.47478291],[127.10153708,37.47451693],[127.10187223,37.47419282],[127.10212127,37.47382305],[127.10227463,37.47342183],[127.10232641,37.47300457]]]}"
6394227,"2018027","1168011800","11680002  ",서울특별시 강남구2,서울특별시 강남구 도곡동(언주초교 부근),2,2,0,1,1,0,127.037893304833,37.486708581137,"{""type"":""Polygon"",""coordinates"":[[[127.04058825,37.48670858],[127.04053647,37.48629139],[127.04038311,37.48589024],[127.04013407,37.48552053],[127.03979892,37.48519647],[127.03939054,37.48493052],[127.03892462,37.48473291],[127.03841906,37.48461122],[127.0378933,37.48457013],[127.03736755,37.48461122],[127.03686199,37.48473291],[127.03639607,37.48493052],[127.03598769,37.48519647],[127.03565254,37.48552053],[127.0354035,37.48589024],[127.03525014,37.48629139],[127.03519836,37.48670858],[127.03525014,37.48712577],[127.0354035,37.48752692],[127.03565254,37.48789662],[127.03598769,37.48822066],[127.03639607,37.4884866],[127.03686199,37.4886842],[127.03736755,37.48880589],[127.0378933,37.48884698],[127.03841906,37.48880589],[127.03892462,37.4886842],[127.03939054,37.4884866],[127.03979892,37.48822066],[127.04013407,37.48789662],[127.04038311,37.48752692],[127.04053647,37.48712577],[127.04058825,37.48670858]]]}"
6394548,"2018027","1168010600","11680003  ",서울특별시 강남구3,서울특별시 강남구 대치동(대치초교 부근),2,2,0,0,2,0,127.060560926547,37.490218082899,"{""type"":""Polygon"",""coordinates"":[[[127.06325587,37.49021808],[127.06320409,37.48980092],[127.06305073,37.48939978],[127.06280169,37.48903008],[127.06246654,37.48870604],[127.06205816,37.48844011],[127.06159224,37.4882425],[127.06108668,37.48812082],[127.06056093,37.48807973],[127.06003517,37.48812082],[127.05952962,37.4882425],[127.05906369,37.48844011],[127.05865531,37.48870604],[127.05832016,37.48903008],[127.05807112,37.48939978],[127.05791776,37.48980092],[127.05786598,37.49021808],[127.05791776,37.49063525],[127.05807112,37.49103638],[127.05832016,37.49140606],[127.05865531,37.49173009],[127.05906369,37.49199601],[127.05952962,37.49219361],[127.06003517,37.49231529],[127.06056093,37.49235638],[127.06108668,37.49231529],[127.06159224,37.49219361],[127.06205816,37.49199601],[127.06246654,37.49173009],[127.06280169,37.49140606],[127.06305073,37.49103638],[127.06320409,37.49063525],[127.06325587,37.49021808]]]}"
