201912,전남완도경찰서,1329,316,7,136,153,6,463,135,113,616,371,342,13,52,89,137,225,237,226,350,144,233,211,167,191,216,167,164,88,22,131,6,38,554,326,0,0,2021-10-27 13:25
201912,전남영암경찰서,1884,321,3,193,142,15,557,44,609,884,479,521,26,51,194,225,293,304,266,525,212,313,276,252,296,319,216,267,34,10,258,9,53,982,271,0,0,2021-10-27 13:25
201912,전남영광경찰서,1119,264,0,74,182,17,388,35,159,496,281,342,23,37,64,94,158,180,214,349,109,188,171,157,191,176,127,184,25,14,183,4,42,561,106,0,0,2021-10-27 13:25
201912,전남여수경찰서,8518,1653,5,444,883,73,4042,494,924,3852,2548,2118,122,280,905,1055,1365,1474,1185,2132,992,1251,1221,1268,1232,1353,1201,1320,577,129,832,68,214,4276,1102,0,0,2021-10-27 13:25
201912,전남순천경찰서,8095,1449,6,552,792,41,3559,397,1299,3556,2341,2198,161,391,989,930,1199,1308,897,2220,983,1234,1184,1194,1168,1256,1076,1452,455,124,855,44,247,3924,994,0,0,2021-10-27 13:25
201912,전남보성경찰서,969,164,20,42,182,10,406,15,130,417,265,287,19,18,44,52,139,171,236,290,86,171,151,148,158,154,101,141,11,4,114,4,27,564,104,0,0,2021-10-27 13:25
201912,전남무안경찰서,1753,408,35,229,204,13,567,50,247,820,476,457,38,63,169,219,308,274,222,460,194,270,265,278,273,276,197,282,29,13,208,8,60,727,426,0,0,2021-10-27 13:25
201912,전남목포경찰서,9533,1532,2,700,904,31,4814,736,814,4647,3067,1819,242,481,1165,1264,1656,1592,1302,1831,1150,1436,1384,1445,1391,1489,1238,1377,518,181,1028,73,352,4591,1413,0,0,2021-10-27 13:25
201912,전남담양경찰서,1068,263,19,54,185,8,418,12,109,525,309,234,21,31,71,97,127,211,275,235,130,155,155,158,188,162,120,175,11,5,174,2,32,558,111,0,0,2021-10-27 13:25
201912,전남나주경찰서,2951,642,53,293,604,4,1164,66,125,1439,887,625,75,108,299,420,446,484,487,632,312,443,451,446,442,497,360,624,68,25,431,13,83,1274,433,0,0,2021-10-27 13:25
201912,전남구례경찰서,590,122,0,27,61,5,306,26,43,288,188,114,9,9,34,57,91,128,147,115,70,91,95,83,82,89,80,114,13,9,87,4,15,280,68,0,0,2021-10-27 13:25
201912,전남광양경찰서,4087,867,4,399,672,51,1462,149,483,1730,1110,1247,83,120,416,493,696,657,373,1249,420,649,624,593,638,665,498,789,194,58,574,22,115,1885,450,0,0,2021-10-27 13:25
201912,전남곡성경찰서,584,144,13,76,70,4,176,9,92,287,164,133,7,40,60,51,72,99,121,134,69,105,68,100,83,96,63,106,13,2,95,1,13,256,98,0,0,2021-10-27 13:25
