"2021","서울종암",5,3,2,0,0,0,1,2,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3107409,448038
"2021","서울중부",7,2,4,1,0,0,2,5,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,0,0,0,3473932,660522
"2021","서울강동",18,2,14,2,0,0,2,9,1,6,2,4,3,3,1,2,3,1,0,2,0,0,1,0,0,0,1,1,1,3,3,0,0,1,1,1,0,1,1,0,0,3336210,989750
"2021","영천",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","의왕",4,2,1,1,0,0,0,3,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"2021","서울서초",37,11,21,5,0,0,8,23,1,5,4,5,6,2,9,7,4,0,1,0,1,0,1,3,2,2,1,1,2,1,4,2,0,1,5,1,6,1,2,0,0,4862372,847760
"2021","부산연제",5,4,1,0,0,0,2,2,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2021","안양만안",6,1,4,1,0,0,1,5,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
"2021","부산사상",5,2,2,1,0,0,0,2,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2021","교통과",2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2021","홍성",2,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2021","서울도봉",15,1,12,2,0,0,2,5,2,6,3,7,0,3,0,2,0,1,1,3,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,0,2,1,0,0,2713315,650526
"2021","연천",2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2021","장흥",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021","청주청원",8,4,3,1,0,0,0,5,0,3,1,0,0,0,1,2,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
"2021","목포",6,3,3,0,0,0,0,5,1,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"2021","함안",3,3,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"2021","대전중부",7,2,3,2,0,0,0,4,1,2,1,1,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"2021","마산중부",2,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"2021","남해",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
